sample	Extraction	Specimen	Species	Feature_name	OTU	abundance	run	barcode	database	Broad.group	Interpretation	Phylum	Class	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	R1	pR1	R2	pR2	R3	pR3	R4	pR4	R5	pR5	R6	pR6	R7	pR7	R8	pR8	R9	pR9	R10	pR10	R11	pR11	R12	pR12	R13	pR13	R14	pR14	R15	pR15	R16	pR16	R17	pR17	R18	pR18	R19	pR19	R20	pR20
264_Nano				274c6d70ec785434a2b2c7b300914328	Eukaryota_Cnidaria_Hydrozoa	16	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
264_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	36075	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
264_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	36177	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
264_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	24	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
265_Nano				274c6d70ec785434a2b2c7b300914328	Eukaryota_Cnidaria_Hydrozoa	13	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
265_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	32159	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
265_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	33484	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
265_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	11	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
266_Nano				3821cf96ba84cf12ddd2d3717c8b9ead	Eukaryota_Cnidaria_Hydrozoa	19	RUN4	179	SILVA138plus															Eukaryota	91.11	Cnidaria	72.94	Hydrozoa	72.94	Hydroidolina	54.68	Siphonophorae	54.68	Forskalia asymmetrica	18.25	Forskalia asymmetrica	18.25																										
266_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	60946	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
266_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	57274	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
267_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	29149	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
267_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	31580	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
268_Nano				3821cf96ba84cf12ddd2d3717c8b9ead	Eukaryota_Cnidaria_Hydrozoa	109	RUN4	179	SILVA138plus															Eukaryota	91.11	Cnidaria	72.94	Hydrozoa	72.94	Hydroidolina	54.68	Siphonophorae	54.68	Forskalia asymmetrica	18.25	Forskalia asymmetrica	18.25																										
268_Nano				3e9951ff26cec71fc13b93f97507046c	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	54	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
268_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	75951	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
268_Nano				9ff22742a4482ef75176a5e772342adf	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	61	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
268_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	72520	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
268_Nano				f356bb890f923a8aee8620e55af7d902	Eukaryota_Cnidaria_Hydrozoa	4	RUN4	179	SILVA138plus															Eukaryota	91.26	Cnidaria	73.05	Hydrozoa	73.05	Hydroidolina	54.77	Siphonophorae	54.77	Forskalia asymmetrica	18.27	Forskalia asymmetrica	18.27																										
269_Nano				01cc3e18ed6619f3e756c99a6e16c6e6	Eukaryota_Cnidaria_Hydrozoa	21	RUN4	179	SILVA138plus															Eukaryota	90.96	Cnidaria	72.83	Hydrozoa	72.83	Hydroidolina	54.59	Siphonophorae	54.59	Forskalia asymmetrica	18.23	Forskalia asymmetrica	18.23																										
269_Nano				3e9951ff26cec71fc13b93f97507046c	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	449	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
269_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	30143	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
269_Nano				9ff22742a4482ef75176a5e772342adf	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	473	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
269_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	29175	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
269_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	65	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
269_Nano				eccc62f8edd4726d81888606f6deb335	Eukaryota_Cnidaria_Hydrozoa	36	RUN4	179	SILVA138plus															Eukaryota	90.96	Cnidaria	72.83	Hydrozoa	72.83	Hydroidolina	54.59	Siphonophorae	54.59	Forskalia asymmetrica	18.23	Forskalia asymmetrica	18.23																										
270_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	23967	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
270_Nano				b7dbeb9023053ac9556ddd7dc005c098	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	1717	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	88.30	Bilateria	70.78	Protostomia	70.78	Ecdysozoa	70.78	Arthropoda	70.78	Crustacea	70.78	Temora discaudata	18.22																										
270_Nano				c00d5a35343eabae1e5e00b890fa0077	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	1246	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	88.30	Bilateria	70.78	Protostomia	70.78	Ecdysozoa	70.78	Arthropoda	70.78	Crustacea	70.78	Temora discaudata	18.22																										
270_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	23805	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
271_Nano				20453a9142c7a602286841e27272728f	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	65	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	91.26	Bilateria	72.90	Protostomia	72.90	Ecdysozoa	72.90	Arthropoda	72.90	Crustacea	72.90	Temora longicornis	18.35																										
271_Nano				3e9951ff26cec71fc13b93f97507046c	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	7158	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
271_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	33310	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
271_Nano				9ff22742a4482ef75176a5e772342adf	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	7137	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
271_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	30726	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
271_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	211	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
272_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	54132	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
272_Nano				8fb2ac3ac02ef5b54750a2cc4ea3109d	Eukaryota_Cnidaria_Hydrozoa	26	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
272_Nano				c3e983257434444331b0e93219fa1016	Eukaryota_Cnidaria_Hydrozoa	12	RUN4	179	SILVA138plus															Eukaryota	92.90	Cnidaria	74.58	Hydrozoa	74.58	Hydroidolina	55.92	Siphonophorae	55.92	Forskalia asymmetrica	18.65	Forskalia asymmetrica	18.65																										
272_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	52264	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
272_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	28	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
273_Nano				0ce244c886334e12b17e0e8d33c5af0b	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	227	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.47	Bilateria	90.47	Protostomia	90.47	Ecdysozoa	90.47	Arthropoda	90.47	Crustacea	90.47	Acartia tonsa	36.25																										
273_Nano				20453a9142c7a602286841e27272728f	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	359	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	91.26	Bilateria	72.90	Protostomia	72.90	Ecdysozoa	72.90	Arthropoda	72.90	Crustacea	72.90	Temora longicornis	18.35																										
273_Nano				3c449ab638832ab92b61e42d036f7167	Eukaryota_SAR_Stramenopiles_Ochrophyta_Mediophyceae	4	RUN4	179	SILVA138plus			Mediophyceae												Eukaryota	91.50	SAR	91.50	Stramenopiles	91.50	Ochrophyta	91.50	Mediophyceae	91.50	Minutocellus	18.30	Minutocellus polymorphus	36.60																										
273_Nano				3e9951ff26cec71fc13b93f97507046c	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	91	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
273_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	24445	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
273_Nano				9ff22742a4482ef75176a5e772342adf	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	443	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
273_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	25532	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
273_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	200	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
273_Nano				dae8df19723ff7468b5fb88af4c029a6	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	139	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.47	Bilateria	90.47	Protostomia	90.47	Ecdysozoa	90.47	Arthropoda	90.47	Crustacea	90.47	Acartia tonsa	36.25																										
274_Nano				274c6d70ec785434a2b2c7b300914328	Eukaryota_Cnidaria_Hydrozoa	3875	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
274_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	8843	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
274_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	11605	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
274_Nano				d52bf14c924c0f74649800412f0d6aca	Eukaryota_Cnidaria_Hydrozoa	57	RUN4	179	SILVA138plus															Eukaryota	91.11	Cnidaria	72.94	Hydrozoa	72.94	Hydroidolina	54.68	Siphonophorae	54.68	Forskalia asymmetrica	18.25	Forskalia asymmetrica	18.25																										
274_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	3536	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
275_Nano				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	31028	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
275_Nano				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	31951	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
275_Nano				d915518f3ffa8fdce50026e3e86e283e	Eukaryota_Cnidaria_Hydrozoa	13	RUN4	179	SILVA138plus															Eukaryota	90.75	Cnidaria	72.67	Hydrozoa	72.67	Hydroidolina	54.47	Siphonophorae	54.47	Forskalia asymmetrica	18.19	Forskalia asymmetrica	18.19																										
276_Sulc				3e9951ff26cec71fc13b93f97507046c	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	59	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
276_Sulc				695265d2d04094de581ef67c2ac076b2	Eukaryota_Cnidaria_Hydrozoa	38722	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
276_Sulc				9ff22742a4482ef75176a5e772342adf	Eukaryota_Bilateria_Protostomia_Ecdysozoa_Arthropoda_Crustacea	82	RUN4	179	SILVA138plus			Arthropoda	Crustacea											Eukaryota	90.41	Bilateria	90.41	Protostomia	90.41	Ecdysozoa	90.41	Arthropoda	90.41	Crustacea	90.41	Centropages typicus	18.35																										
276_Sulc				cd639d398beab13ef47701230f73da65	Eukaryota_Cnidaria_Hydrozoa	35673	RUN4	179	SILVA138plus															Eukaryota	91.63	Cnidaria	73.34	Hydrozoa	73.34	Hydroidolina	54.99	Siphonophorae	54.99	Forskalia asymmetrica	18.35	Forskalia asymmetrica	18.35																										
264_Nano				5e1ffc399c604ac1ada7b5e03faf94f2	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1792	RUN4	261	SILVA138plus															Eukaryota	91.60	Cnidaria	91.60	Hydrozoa	91.60	Hydroidolina	91.60	Siphonophorae	54.98	uncultured eukaryote	18.36	uncultured eukaryote	18.36																										
264_Nano				e03ea0c4cb89e071370ef5a7d708d805	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1910	RUN4	261	SILVA138plus															Eukaryota	91.85	Cnidaria	91.85	Hydrozoa	91.85	Hydroidolina	91.85	Siphonophorae	55.13	uncultured eukaryote	18.41	uncultured eukaryote	18.41																										
265_Nano				5e1ffc399c604ac1ada7b5e03faf94f2	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	4967	RUN4	261	SILVA138plus															Eukaryota	91.60	Cnidaria	91.60	Hydrozoa	91.60	Hydroidolina	91.60	Siphonophorae	54.98	uncultured eukaryote	18.36	uncultured eukaryote	18.36																										
265_Nano				e03ea0c4cb89e071370ef5a7d708d805	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	4745	RUN4	261	SILVA138plus															Eukaryota	91.85	Cnidaria	91.85	Hydrozoa	91.85	Hydroidolina	91.85	Siphonophorae	55.13	uncultured eukaryote	18.41	uncultured eukaryote	18.41																										
266_Nano				5e1ffc399c604ac1ada7b5e03faf94f2	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1886	RUN4	261	SILVA138plus															Eukaryota	91.60	Cnidaria	91.60	Hydrozoa	91.60	Hydroidolina	91.60	Siphonophorae	54.98	uncultured eukaryote	18.36	uncultured eukaryote	18.36																										
266_Nano				e03ea0c4cb89e071370ef5a7d708d805	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1887	RUN4	261	SILVA138plus															Eukaryota	91.85	Cnidaria	91.85	Hydrozoa	91.85	Hydroidolina	91.85	Siphonophorae	55.13	uncultured eukaryote	18.41	uncultured eukaryote	18.41																										
267_Nano				5e1ffc399c604ac1ada7b5e03faf94f2	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1247	RUN4	261	SILVA138plus															Eukaryota	91.60	Cnidaria	91.60	Hydrozoa	91.60	Hydroidolina	91.60	Siphonophorae	54.98	uncultured eukaryote	18.36	uncultured eukaryote	18.36																										
267_Nano				e03ea0c4cb89e071370ef5a7d708d805	Eukaryota_Cnidaria_Hydrozoa_Hydroidolina	1193	RUN4	261	SILVA138plus															Eukaryota	91.85	Cnidaria	91.85	Hydrozoa	91.85	Hydroidolina	91.85	Siphonophorae	55.13	uncultured eukaryote	18.41	uncultured eukaryote	18.41																										
